name,neo,pha,epoch_cal,equinox,e,a,q,i,w,H,ma,ad,n,moid,t_jup,om,per,per_y,class,producer,first_obs,last_obs,diameter,albedo
,Y,N,20200531.0000000,J2000,.6389528940116216,1.799342243281185,.6496473096193086,10.53785072465943,291.176659044994,18.5,324.24286841079,2.949037176943062,.4083507991444559,.0512593,3.781,283.8370921192528,881.5949442348179,2.41367541200498,APO,"Otto Matic",2001-08-05,2018-10-05,,
,Y,N,20200531.0000000,J2000,.2138570402609859,.8914086102280938,.7007746031815549,50.20876680171785,244.279669210713,17.1,217.151593468244,1.082042617274633,1.171086128741222,.0727942,6.355,317.6812684063736,307.4069371711859,0.841634324904,ATE,"Otto Matic",1996-08-14,2018-12-14,,
,Y,N,20200531.0000000,J2000,.5811029208098981,1.413651110380122,.5921743211320774,10.09199817142945,30.37719223397452,19.6,89.3790555794176,2.235127899628166,.5863956175502912,.139864,4.516,211.4828135962394,613.920004218185,1.6808213667849,APO,"Otto Matic",2001-09-07,2018-09-20,,
,Y,N,20200531.0000000,J2000,.4784926337695621,1.9874816362905,1.03648631357322,6.689258050585138,172.9483850854345,16.9,140.3783784054412,2.93847695900778,.351762376733217,.0505512,3.696,325.7673554442083,1023.418147623646,2.80196618103668,AMO,"Otto Matic",1990-09-25,2019-01-10,2,
,Y,N,20200531.0000000,J2000,.7416046967102105,2.10050965669499,.5427618298048336,10.61421049409985,244.2313367516261,18.1,356.0696444187692,3.658257483585146,.3237554218722254,.0643265,3.315,276.2737005790967,1111.950490027867,3.04435452437472,APO,"Otto Matic",2001-11-12,2019-10-25,,
,Y,Y,20200531.0000000,J2000,.4670549144118712,1.711795518767492,.9122930092589162,1.91916487242699,44.57060653076861,18.3,126.3547780689482,2.511298028276067,.4400745425594276,.00163884,4.053,277.434353267167,818.0432294635305,2.23968029969481,APO,"Otto Matic",1996-02-10,2020-02-20,0.932,0.097
,Y,N,20200531.0000000,J2000,.5662610383558522,2.752552136884426,1.193889105723631,8.997144574839938,219.3526022040232,16.7,52.9792181151158,4.311215168045221,.2158244998576615,.211996,3.075,139.8707727246235,1668.021935588516,4.56679516930463,AMO,"Otto Matic",2000-05-05,2020-02-15,1.759,0.193
,Y,N,20200531.0000000,J2000,.3421235951612908,1.836628591216304,1.208274614613365,15.4718274163679,215.0935631148413,18.6,106.4470746869629,2.464982567819243,.3959789162609301,.250044,3.909,314.4431701627459,909.1393132728767,2.48908778445688,AMO,"Otto Matic",2001-12-23,2018-11-11,,
,Y,N,20200531.0000000,J2000,.8088238774050935,1.773418975428093,.3390353634585745,31.01718685271211,9.776713404913925,16.7,314.9463289072786,3.207802587397612,.4173371513244914,.409779,3.523,2.58175106693314,862.6119166661246,2.36170271503388,APO,"Otto Matic",1975-05-10,2019-04-04,,
,Y,N,20200531.0000000,J2000,.7585729024391578,2.532100286245155,.6113176228411455,46.53204481670142,73.20169230412655,17.9,189.5733603479594,4.452882949649164,.2446147947383136,.0794211,2.680,89.71408744967312,1471.70166213832,4.02929955410902,APO,"Otto Matic",2002-01-13,2018-07-16,,
,Y,Y,20200531.0000000,J2000,.4514704468196492,1.703096362390633,.9341986866852148,4.644613236517891,197.9279357107851,18.3,177.3937788917572,2.471994038096051,.4434505949292487,.0315129,4.073,144.3785563891962,811.8153501574105,2.22262929543439,APO,"Otto Matic",1983-05-07,2020-02-14,,
,Y,N,20200531.0000000,J2000,.3466063272005843,1.818004101208094,1.187872376852757,2.724499293393449,23.70226884179802,17.9,105.8969295097536,2.44813582556343,.4020793655714192,.177285,3.970,214.2737079958884,895.3456228433466,2.45132271825694,AMO,"Otto Matic",2002-01-08,2019-02-08,,
,Y,Y,20200531.0000000,J2000,.3600912343738298,1.325556088156798,.8482349601406711,4.971288994618956,80.82691537693252,22.0,311.1497314856535,1.802877216172924,.6458131900928116,.0255309,4.864,142.8789634092208,557.4367410307359,1.52617862020735,APO,"Otto Matic",2002-01-10,2005-07-02,,
,Y,N,20200531.0000000,J2000,.5897157768153489,1.541203194615213,.6323313554724052,12.12417428640936,222.168599440356,19.1,262.9209567305038,2.45007503375802,.5151268925035346,.153167,4.236,145.3565300412252,698.8569326101137,1.91336600303933,APO,"Otto Matic",2001-05-24,2018-04-11,,
,Y,N,20200531.0000000,J2000,.4626686880867446,1.890027931156694,1.015571187801122,44.19355672647284,319.3898067792398,16.5,284.0421464493458,2.764484674512266,.3793165050935987,.0876951,3.519,346.1642080331927,949.0754954392711,2.5984270922362,APO,"Otto Matic",2002-02-11,2020-03-05,1.119,0.098
,Y,N,20200531.0000000,J2000,.5320667739707116,1.210040628399944,.5662182148736933,49.05263463773042,347.123358332121,17.4,119.6644406537672,1.853863041926195,.7404643349217589,.425026,4.835,13.09891440230187,486.181417553405,1.33109217673759,APO,"Otto Matic",2002-02-12,2019-06-01,1.098,0.149
,Y,N,20200531.0000000,J2000,.2963184997738648,1.833810572034061,1.290418574459475,23.62026839709797,126.3263948414161,17.4,39.45444276221382,2.377202569608647,.3968920188309458,.36845,3.876,172.5837688676418,907.0477180679723,2.48336130887877,AMO,"Otto Matic",2002-03-20,2019-04-04,,
,Y,N,20200531.0000000,J2000,.7184130126724698,1.851081447981721,.5212404482350551,10.08729681970402,341.6397463808505,16.5,93.37811682296417,3.180922447728387,.3913503995604135,.157722,3.628,67.64696181742228,919.8917399966167,2.51852632442606,APO,"Otto Matic",2000-05-03,2020-03-05,,
,Y,N,20200531.0000000,J2000,.5488066163034888,2.306420243951159,1.040641554094456,3.246099985268597,98.01921857040917,17.5,33.7531810571512,3.572198933807862,.2813820646463006,.0633162,3.367,213.2844659303429,1279.399241215046,3.50280421961683,AMO,"Otto Matic",1995-09-28,2019-04-04,,
,Y,N,20200531.0000000,J2000,.4649734672655031,1.51125312473003,.8085605194084822,14.57305628876142,357.4994782686485,18.0,92.98206828608011,2.213945730051579,.5305157186568998,.176533,4.367,132.6762556020714,678.5849831394395,1.85786443022434,APO,"Otto Matic",2002-08-16,2019-11-04,,
,Y,Y,20200531.0000000,J2000,.4862325125438706,1.871733174861203,.9616356504367241,14.42642205827446,217.2552847532725,17.8,44.60225966148943,2.781830699285681,.3848913642695486,.0232272,3.795,10.89159240301438,935.3288574899888,2.56079084870633,APO,"Otto Matic",2002-09-13,2018-12-13,,
,Y,Y,20200531.0000000,J2000,.4907535683277944,1.08331168036355,.5516726076139586,11.57772639339796,258.1373282032348,20.1,161.3924493638598,1.614950753113141,.8741257929996019,.0359817,5.582,247.8309178897583,411.8400382222378,1.12755657281927,APO,"Otto Matic",2002-09-30,2014-07-29,,
,Y,Y,20200531.0000000,J2000,.6897357429141442,1.703991986440142,.5286878077531022,8.744567745376262,99.43501414291879,17.6,299.5497427333443,2.879296165127181,.4431010221363449,.00282333,3.873,34.24387741535948,812.4558103348851,2.22438277983541,APO,"Otto Matic",2002-08-25,2014-06-07,1.060,0.143
,Y,N,20200531.0000000,J2000,.5912688967720852,1.804551951198401,.7375765098454089,29.70862912887741,322.5432617410101,16.5,15.80371369460935,2.871527392551394,.4065837243165862,.182665,3.708,196.3364804210113,885.4264902145619,2.42416561318155,APO,"Otto Matic",1991-05-16,2020-01-27,,
,Y,N,20200531.0000000,J2000,.4725335764313202,1.209307096097561,.6378688889748062,8.293883825524714,184.2291324101775,19.2,147.0677092558475,1.780745303220315,.7411381549144085,.141571,5.144,90.67549288398138,485.7393963768808,1.32988198871151,APO,"Otto Matic",2001-12-20,2019-01-02,,
,Y,Y,20200531.0000000,J2000,.5619114904285,1.719335037080758,.7532209238487692,28.81737491253946,280.8963286992339,17.6,251.1332834622088,2.685449150312747,.4371830380625173,.0387498,3.860,222.7967731635721,823.4537222565342,2.25449342164691,APO,"Otto Matic",2002-10-05,2017-06-27,,
,Y,Y,20200531.0000000,J2000,.4086729158971021,1.476419036438276,.8730465637310562,7.161829981353836,215.0848513560999,18.1,194.6451688799979,2.079791509145497,.5494012201430214,.0328536,4.489,320.1661371188733,655.2588287049743,1.79400089994517,APO,"Otto Matic",1986-11-27,2019-01-03,,
,Y,N,20200531.0000000,J2000,.691827536275975,1.850016290966785,.5701240783168167,17.75194355231169,24.93931270366457,16.1,7.835495219929811,3.129908503616753,.3916884314095379,.270321,3.633,331.6598686301477,919.0978623098384,2.51635280577642,APO,"Otto Matic",1998-02-22,2019-05-01,,
,Y,N,20200531.0000000,J2000,.8349278985511522,2.583007936894938,.4263825482023003,20.79998561423758,356.3941336433708,15.2,74.76389222678223,4.739633325587576,.2374189953566505,.344006,2.739,61.6986212182428,1516.306643700553,4.15142133798919,APO,"Otto Matic",2003-02-03,2016-06-07,,
,Y,N,20200531.0000000,J2000,.5803087942101351,1.184288501790014,.4970354693193234,36.82526529123738,277.1208028456622,16.7,5.188730417980498,1.871541534260704,.7647470401267797,.116192,5.016,53.5050501401287,470.7438945305617,1.28882654217813,APO,"Otto Matic",2003-03-07,2020-02-25,,
,Y,N,20200531.0000000,J2000,.4589528461527055,2.289337180815605,1.238639365877072,7.183749803010385,300.539380277049,16.6,274.6088335366761,3.340034995754138,.2845374476026553,.264013,3.442,58.68736247829254,1265.211321157013,3.46395981151817,AMO,"Otto Matic",2001-01-05,2019-02-09,1.109,0.395
,Y,Y,20150706.0000000,J2000,.4022047894439031,1.105347040405682,.660771166756873,1.412937837587411,228.9122390452903,21.7,60.61390673040963,1.549922914054491,.8481176372350666,.0131168,5.551,152.6498556533086,424.4694181500926,1.16213393059574,APO,"Otto Matic",1998-01-29,2018-05-22,,
,Y,N,20200531.0000000,J2000,.4915813713256698,1.557404421580011,.7918134203110474,15.90145447710949,176.0135796949892,18.1,110.4617448755055,2.322995422848974,.5071097596079991,.203027,4.257,357.8580234986617,709.9054853100906,1.94361529174563,APO,"Otto Matic",2001-10-13,2016-08-27,,
,Y,N,20200531.0000000,J2000,.450505391589641,1.058534134706922,.5816587998397783,16.17478388848902,191.32628944293,18.7,173.3160147103681,1.535409469574065,.904996235932385,.235824,5.689,159.5845747150449,397.7917097402123,1.08909434562686,APO,"Otto Matic",2004-03-15,2020-02-17,,
,Y,N,20200531.0000000,J2000,.6471621551507616,2.310624512513318,.8152757732510213,22.9519172233705,338.2231373212159,16.3,169.6289704029741,3.805973251775615,.280614436153837,.152648,3.188,339.0973664213988,1282.899072956612,3.5123862367053,APO,"Otto Matic",2004-03-16,2020-01-20,,
,Y,N,20200531.0000000,J2000,.4547199370325684,1.096500524584491,.5978998750892529,19.28634810698288,318.6203737201419,19.3,268.0148596706083,1.595101174079728,.8584021727297187,.153365,5.517,29.60301626706076,419.3838406247273,1.14821037816489,APO,"Otto Matic",1996-04-15,2020-02-03,,
,Y,N,20200531.0000000,J2000,.4906697605535512,1.618496053899791,.8243489826759134,4.098438575296012,190.5973944818487,18.4,232.9434700892098,2.41264312512367,.478670437647481,.0579233,4.184,182.771265591984,752.0832115082981,2.05909161261683,APO,"Otto Matic",2002-12-31,2018-04-12,,
,Y,N,20200531.0000000,J2000,.3165372908358418,1.483775819267055,1.01410544122853,15.52664456235185,68.65408597261155,18.6,171.6845124171402,1.95344619730558,.5453202687605282,.146778,4.483,15.12745855053127,660.162514806671,1.80742646079855,APO,"Otto Matic",1977-08-21,2016-05-10,,
,Y,N,20200531.0000000,J2000,.6800226678069574,1.505725737554136,.481798104516974,9.816998449514596,189.9592993207565,18.3,164.3397265616261,2.529653370591299,.5334396129394946,.152461,4.233,132.985401094964,674.8655166725179,1.84768108603017,APO,"Otto Matic",1998-01-26,2020-01-25,,
Vinciguerra,Y,N,20200531.0000000,J2000,.3225893612911482,1.704833823346512,1.154872569165615,5.634324389052258,269.4185189772886,18.4,348.7287106888598,2.25479507752741,.4427728616410236,.19546,4.130,245.5667660886554,813.0579608374205,2.22603137806275,AMO,"Otto Matic",1987-05-30,2019-11-01,,
,Y,N,20200531.0000000,J2000,.6635833348657636,1.516331034684717,.5101190299281787,10.32845155328235,308.9901919074035,17.8,79.94372664155725,2.522543039441256,.5278530536034242,.0749991,4.226,104.1161843782994,682.0079898040486,1.8672361117154,APO,"Otto Matic",2002-06-01,2020-03-10,0.828,0.195
,Y,N,20200531.0000000,J2000,.3484637389577432,1.261378128082391,.8218335893312818,30.38291935847747,44.76691690206088,17.5,167.1948372178195,1.7009226668335,.6957226293425159,.11164,4.921,226.1902035984699,517.4475930734258,1.41669429999569,APO,"Otto Matic",1984-11-24,2019-01-23,,
,Y,N,20200531.0000000,J2000,.8723155658308595,1.274738502337703,.1627642643846073,28.66770618650839,207.5970017155294,17.4,90.79043084310609,2.386712740290799,.6848136663542689,.0777063,4.507,19.72475794285898,525.6904435282754,1.43926199460171,APO,"Otto Matic",1982-11-06,2019-10-30,,
,Y,N,20200531.0000000,J2000,.4089302191998941,2.034262072198627,1.202390837104412,6.615797479441871,275.932957024228,17.1,255.9319708560024,2.866133307292842,.3396985717861101,.225245,3.691,14.82926917103886,1059.763066141687,2.90147314480955,AMO,"Otto Matic",1983-10-08,2020-01-27,,
,Y,N,20200531.0000000,J2000,.7375849551629603,2.120933599859633,.5565648857035496,4.195213522584216,355.2828959623778,18.3,254.8397170377405,3.685302314015716,.3190901994884817,.0722395,3.313,64.37714987165262,1128.207637141783,3.08886416739708,APO,"Otto Matic",1999-07-14,2015-04-30,,
,Y,Y,20200531.0000000,J2000,.4824108520304898,1.569239790300322,.8122214860213965,2.081897452783617,138.6095998824785,20.5,358.9882581990542,2.326258094579248,.5013835791822943,.0128993,4.277,226.63840173,718.0131439229093,1.96581285126053,APO,"Otto Matic",2002-06-16,2007-02-10,,
,Y,N,20200531.0000000,J2000,.4666180794353994,2.10748806707102,1.124096032781319,9.238552446008516,352.5621739744416,16.3,267.9164027300857,3.090880101360722,.3221487032451711,.110498,3.580,260.5648089809607,1117.496349895353,3.05953826117824,AMO,"Otto Matic",2001-12-16,2019-01-21,,
,Y,N,20200531.0000000,J2000,.2415494426438805,1.477590905588751,1.120679645888122,18.52054695769642,278.0190235890195,18.2,197.1097203956134,1.83450216528938,.5487477591599808,.286028,4.502,144.3813795298394,656.0391254282031,1.79613723594306,AMO,"Otto Matic",1980-01-17,2018-05-23,,
,Y,N,20200531.0000000,J2000,.2139594478752863,1.526879786334227,1.200189430278221,41.96656288400249,353.2103385695056,16.5,333.4621364181065,1.853570142390233,.5223923462710364,.195439,4.195,214.8671331149089,689.1372022767323,1.88675483169537,AMO,"Otto Matic",1998-09-28,2020-01-03,,
,Y,N,20200531.0000000,J2000,.5714023024182295,2.381170928045623,1.020564377309002,7.580055778434182,47.49641144974145,16.1,317.7442631626927,3.741777478782244,.2682367117535757,.0778925,3.286,356.9071628739962,1342.098170107027,3.67446453143608,AMO,"Otto Matic",1999-01-14,2019-06-02,,
,Y,N,20200531.0000000,J2000,.2527530806378248,1.411119646185482,1.054454808463544,37.75008046563926,262.9499032377515,18.1,127.4249525093182,1.76778448390742,.5879742629866248,.24723,4.484,139.5412875208758,612.271697355211,1.67630854854267,AMO,"Otto Matic",2000-02-26,2020-03-11,0.577,0.367
,Y,N,20200531.0000000,J2000,.7988895463903894,2.336072717501191,.4698086438817001,56.17115035939142,185.3475611758853,16.1,195.8320022692722,4.202336791120682,.2760416011239017,.530281,2.676,185.3570616917986,1304.151253051215,3.57057153470559,APO,"Otto Matic",2000-05-22,2019-05-01,,
,Y,N,20200531.0000000,J2000,.2825110138211152,1.809416967335464,1.298236745468395,6.136590682584032,240.3899445223088,18.2,16.03708207418418,2.320597189202533,.4049450421699439,.316479,4.001,138.8012704776538,889.0095260109847,2.43397543055711,AMO,"Otto Matic",2000-08-02,2019-05-10,,
,Y,N,20200531.0000000,J2000,.4827575364721466,2.348962841334054,1.214983326787012,4.065401862085037,352.6977345502305,17.3,187.2592863331685,3.482942355881095,.2737725202385813,.205439,3.389,341.6716974323865,1314.960317004333,3.60016513895779,AMO,"Otto Matic",1989-06-28,2019-01-07,,
,Y,Y,20200531.0000000,J2000,.6170339891863605,2.434665431856621,.9323941081039969,9.69196411445051,237.7453961164034,16.9,83.72028288746775,3.936936755609245,.2594449009258422,.0499435,3.198,107.6112455540445,1387.577858402003,3.798981131833,APO,"Otto Matic",2000-11-27,2020-01-24,,
,Y,N,20200531.0000000,J2000,.4445769376371709,2.103781890737596,1.168488980296938,47.51442672423777,59.36800719691357,17.9,83.87254678235341,3.039074801178253,.3230003591966154,.340896,3.243,190.1593474926901,1114.549844140769,3.05147116807877,AMO,"Otto Matic",2001-03-19,2013-02-15,1.784,0.038
,Y,N,20200531.0000000,J2000,.288986246319076,1.654327916178208,1.176249901501009,12.85255734350592,275.932954926873,17.6,254.4306009967954,2.132405930855407,.4632033336725712,.291534,4.198,71.63166522786453,777.1964790185999,2.12784799183737,AMO,"Otto Matic",1997-11-06,2020-02-16,,
,Y,N,20200531.0000000,J2000,.2299345132735494,1.630337793446157,1.255466866438642,29.43842406482559,123.4484119979761,18.6,7.662126508486145,2.005208720453672,.4734647813752331,.351225,4.140,214.9553524254045,760.3522250468947,2.08173093784229,AMO,"Otto Matic",2001-09-27,2015-03-15,,
,Y,N,20200531.0000000,J2000,.4348638938344807,2.212832970246746,1.250551808399927,25.7285341818987,261.611303993932,17.0,288.7325430025951,3.175114132093566,.2994202188655448,.47206,3.409,42.25355209823317,1202.323615165276,3.29178265616776,AMO,"Otto Matic",2001-09-15,2020-01-06,1.156,0.209
,Y,N,20200531.0000000,J2000,.3517413501127085,1.674328983298447,1.085398246180213,58.88484880176571,208.1138116541892,16.5,338.5127005826024,2.263259720416681,.4549282236793211,.10214,3.657,102.7003973298067,791.3336242109348,2.16655338593001,AMO,"Otto Matic",2002-01-06,2019-02-08,,
,Y,N,20200531.0000000,J2000,.4624356654979637,2.111682056583068,1.135164959426968,40.01592008816886,243.4402952800634,17.1,52.64035067870231,3.088199153739167,.3211894557030949,.314381,3.329,124.2367023915356,1120.833805742307,3.06867571729584,AMO,"Otto Matic",2002-01-08,2019-08-19,,
,Y,N,20200531.0000000,J2000,.3243852443955165,1.703104275759303,1.150642379036072,16.23787101539112,246.3965075118305,18.0,141.191583964861,2.255566172482534,.4434475042341998,.261724,4.094,173.3964816833195,811.8210082649865,2.22264478648867,AMO,"Otto Matic",2002-02-11,2020-01-29,,
,Y,N,20200531.0000000,J2000,.5957383619752987,1.850986074903523,.7482826626014105,6.048859148124755,322.179067709238,19.4,98.64468841330002,2.953689487205635,.3913806467677406,.0557054,3.764,153.2900646026735,919.8206476817362,2.5183316842758,APO,"Otto Matic",2001-11-12,2012-04-25,,
,Y,N,20200531.0000000,J2000,.687986132465412,1.803798069254665,.5628100118395707,24.71834365628115,141.008759474652,16.3,113.0825042793493,3.044786126669759,.4068386432217186,.282613,3.661,244.7572200168572,884.8716954446421,2.42264666788403,APO,"Otto Matic",1997-06-02,2020-02-16,1.845,0.157
,Y,N,20200531.0000000,J2000,.7167802099140236,1.695874389242587,.4803051885334689,16.80353935153348,332.134406957539,17.5,334.9575850606819,2.911443589951704,.4462862962278979,.214266,3.830,151.2951131301427,806.6570787469676,2.20850671799307,APO,"Otto Matic",2002-08-11,2019-08-05,,
,Y,N,20200531.0000000,J2000,.4652301446229403,2.154999307636474,1.152428668082421,9.748991824215747,174.5051492773727,18.0,349.2800310834554,3.157569947190527,.3115540286764534,.14039,3.537,143.9411071760183,1155.49781695764,3.1635806076869,AMO,"Otto Matic",1982-09-24,2017-12-16,,
,Y,Y,20200531.0000000,J2000,.5936538519747018,2.262588032439041,.9193939315497427,23.14393174603455,139.9620624080791,15.4,216.1780028146323,3.605782133328339,.2895981914767079,.0159054,3.276,235.5786006087726,1243.101685698733,3.40342692867552,APO,"Otto Matic",1995-02-03,2019-04-09,3.070,0.130
,Y,N,20200531.0000000,J2000,.5243240918739009,2.522892382654184,1.200079125223447,7.525590331658758,234.1864551477639,16.3,14.45403668020951,3.845705640084921,.2459551868454674,.222795,3.238,118.7374518538055,1463.681269003636,4.00734091445212,AMO,"Otto Matic",1997-01-15,2019-05-28,,
,Y,N,20200531.0000000,J2000,.4194312350564675,1.654409793912135,.9604986507620525,27.75133041470503,95.66585208813849,18.0,14.12818826979251,2.348320937062218,.4631689477814224,.219342,4.051,157.4814467355364,777.2541784685668,2.12800596432188,APO,"Otto Matic",1988-03-20,2020-03-05,,
,Y,N,20200531.0000000,J2000,.4075389445641638,1.886515324355951,1.117686860163805,54.43909335677866,19.46325194308183,17.5,357.326191706747,2.655343788548096,.3803764035251219,.12713,3.398,222.5652909617727,946.4309475133462,2.5911867146156,AMO,"Otto Matic",1976-03-30,2020-03-02,,
Cacus,Y,Y,20200531.0000000,J2000,.2140241902063892,1.123105696738314,.8827339094777136,26.06074991527672,102.184282589984,17.2,93.44819673645831,1.363477483998914,.8280815885522612,.0156073,5.448,161.2317880951126,434.739770786825,1.19025262364634,APO,"Otto Matic",1978-02-08,2016-10-10,1.9,0.09
,Y,N,20200531.0000000,J2000,.4790202243000166,2.286759077189374,1.191355231114021,25.27209061386398,220.6827653690999,17.2,232.95897916305,3.382162923264727,.2850187666126459,.245614,3.328,81.18816653491167,1263.074724090913,3.45811012755897,AMO,"Otto Matic",1983-06-13,2019-01-06,,
,Y,N,20200531.0000000,J2000,.4054931476037527,2.147220590193907,1.276537354476593,8.224310174322394,137.5687674354827,17.5,45.8331727076643,3.017903825911223,.3132485571761477,.280849,3.586,162.1326002188738,1149.247113044363,3.1464671130578,AMO,"Otto Matic",1988-05-22,2019-04-07,,
,Y,N,20200531.0000000,J2000,.5127973870541835,2.314957447098446,1.127853317084739,7.374294794638065,181.3570588805857,18.7,269.9085137864082,3.502061577112152,.2798269606390363,.115255,3.384,140.1526750856606,1286.509345553673,3.52227062437693,AMO,"Otto Matic",1989-08-09,2018-01-06,0.458,0.211
,Y,Y,20200531.0000000,J2000,.4625461007294609,1.67832836023562,.9020241214649641,1.09243862430917,21.5445772975412,19.4,234.4724693547371,2.454632599006276,.4533030842061407,.0089571,4.107,346.53749484,794.1706389014753,2.17432070883361,APO,"Otto Matic",1990-07-21,2017-01-19,0.4,
,Y,N,20200531.0000000,J2000,.6646502833986162,.8908210028180891,.2987365708376067,7.218520519453418,193.6500511711258,18.2,78.14349396699598,1.482905434798571,1.172245035554173,.0576565,6.454,61.86720208758431,307.1030280199156,0.840802266994978,ATE,"Otto Matic",1954-11-24,2020-01-26,,
Konnohmaru,Y,N,20200531.0000000,J2000,.5975953401008495,2.829873080091056,1.138754114351803,4.55475527776207,343.0151797418617,16.5,201.3902505251406,4.520992045830309,.20703970354823,.151483,3.018,66.75366756952536,1738.796925567167,4.76056653132695,AMO,"Otto Matic",1993-12-22,2019-04-24,,
,Y,N,20200531.0000000,J2000,.2840159195766342,.9931792918491293,.7111005619701285,23.75245122131314,349.7533128045993,19.2,192.4718710728206,1.27525802172813,.9957781448470515,.255278,6.006,175.2389592574183,361.5263117220703,0.989805097117236,ATE,"Otto Matic",1994-10-05,2003-10-19,,
,Y,N,20200531.0000000,J2000,.2766902731340111,1.586813071018778,1.147757328985973,17.23326937893257,351.5494396902693,16.6,273.1862556040176,2.025868813051583,.4930777664783613,.135023,4.293,309.29035802,730.1079555283468,1.99892664073469,AMO,"Otto Matic",1996-02-18,2020-03-10,1.959,0.105
,Y,Y,20200531.0000000,J2000,.6606381800097362,1.801669590310561,.6114178711889049,5.282003712483895,280.2114082368022,19.5,314.1954302886758,2.991921309432216,.4075598102958879,.0121263,3.768,52.86000700431785,883.3059367130444,2.41835985410827,APO,"Otto Matic",1996-05-08,2016-02-27,,
,Y,N,20200531.0000000,J2000,.5544893153633318,2.36569461178436,1.053942226137327,4.853815430342413,60.80372423184236,17.9,207.2907440410198,3.677446997431392,.2708732090200778,.0874164,3.318,304.8190678017703,1329.035091001989,3.63869977002598,AMO,"Otto Matic",1992-07-28,2015-01-27,0.847,0.186
,Y,N,20200531.0000000,J2000,.6664211918007842,1.214176338924994,.4050234960822867,13.01282048991178,198.6419309241231,18.9,242.7616797928771,2.023329181767702,.7366843194090412,.151105,4.987,175.1220990129262,488.6760726613367,1.33792217018846,APO,"Otto Matic",1997-03-07,2020-02-29,,
,Y,N,20200531.0000000,J2000,.3581731598425393,.8966738255418765,.5755093280994448,16.20746988079687,356.8473768397137,19.9,266.5755889131006,1.217838322984308,1.160786463569324,.18787,6.547,344.34352660,310.1345607468829,0.849102151257722,ATE,"Otto Matic",1981-03-02,2020-02-29,0.777,0.035
,Y,Y,20200531.0000000,J2000,.1870441214897546,1.246298026738984,1.013185307213176,20.05199638962703,148.6536538656204,19.1,174.7944379322021,1.479410746264792,.7083880278950874,.0420904,5.078,213.5447494640766,508.1960533264633,1.39136496461728,APO,"Otto Matic",1998-04-18,2020-02-19,,
,Y,Y,20200531.0000000,J2000,.5588089881693891,1.9155526826216,.8451246262606651,7.112863090624685,331.4570123176009,19.2,32.96238928921109,2.985980738982536,.3717602254557422,.0473214,3.715,114.196194047771,968.366100915381,2.65124189162322,APO,"Otto Matic",1998-09-21,2019-07-29,0.538,0.116
,Y,N,20141130.0000000,J2000,.3448342166108441,.9324860102317181,.610932927392892,26.79554844962445,35.83150433393633,19.0,97.24368859676663,1.254039093070544,1.094562554041343,.110592,6.289,183.9508538202291,328.8985162801417,0.900475061684166,ATE,"Otto Matic",1998-09-23,2018-08-12,,
,Y,Y,20200531.0000000,J2000,.5710349832532168,1.087862756712011,.4666550656511697,2.131259968766036,278.7303670326274,20.5,329.7485672711769,1.709070447772853,.8686461731083311,.0120171,5.533,217.9116104116198,414.4380199267895,1.13466945907403,APO,"Otto Matic",1998-09-26,2018-06-17,,
,Y,N,20200531.0000000,J2000,.3178762630818072,.8754655251075252,.5971758155293929,21.80617544510373,170.7096432911133,18.7,309.6911936809769,1.153755234685657,1.203221270727039,.151717,6.666,46.37866819244706,299.1968383192497,0.819156299299794,ATE,"Otto Matic",1998-11-10,2016-12-09,,
,Y,N,20200531.0000000,J2000,.3958572442898073,1.874753191151688,1.132618559178858,11.93621714787826,245.685004152767,17.3,118.0550843230302,2.616887823124518,.383961713938939,.230437,3.854,256.6440655502446,937.5934811491397,2.5669910503741,AMO,"Otto Matic",1998-12-07,2018-11-12,,
,Y,N,20200531.0000000,J2000,.3515643132223514,1.296971591101751,.8410026644071634,15.26550179963398,279.3168400653804,19.7,205.4865170783697,1.752940517796338,.6672804158054007,.0569285,4.914,131.9875678981574,539.5033204525921,1.47707959056151,APO,"Otto Matic",1999-02-11,2014-04-06,,
,Y,N,20200531.0000000,J2000,.4432740670529413,2.115398126598265,1.177696995584879,43.14269276072699,103.084538375594,17.3,289.7502644774402,3.05309925761165,.3203434885814542,.446331,3.294,149.7248345257617,1123.793717781351,3.07677951480178,AMO,"Otto Matic",1999-02-18,2014-01-04,,
,Y,Y,20200531.0000000,J2000,.194761176147274,1.205803963324372,.9709601652242728,10.84081222609457,29.87263283399409,19.8,359.3672407124719,1.440647761424471,.744370260099265,.0019121,5.243,157.6024570078846,483.6302836064306,1.32410755265279,APO,"Otto Matic",1999-02-26,2019-11-28,,
,Y,N,20200531.0000000,J2000,.5871244095581318,2.804097780039283,1.157743526590451,4.060535530970759,78.86058484831194,17.0,148.0376703954468,4.450452033488116,.2099009206821021,.160064,3.041,206.2158157157868,1715.094906826183,4.69567394066032,AMO,"Otto Matic",1999-04-15,2018-11-16,,
Ryugu,Y,Y,20111212.0000000,J2000,.1902257533711703,1.189600821984975,.9633081094119196,5.883742390778817,211.4258497031505,19.3,3.983244739497243,1.41589353455803,.7596301443702679,.000638309,5.308,251.6197109778495,473.9148422005283,1.2975081237523,APO,"Davide Farnocchia",1986-04-14,2016-08-09,,
